학번,입학년학기,학과코드,스냅샷년학기,그룹키,성별,국적코드,만나이,입학년도,입학학기,입학구분,과정,학년제,입학후학기수,스냅학적코드,활성여부,누적GPA,직전학기GPA,이수학기수,학사경고누적,출석수,지각수,결석수,총수업수,출석률,등록금미납,ID유예누적,당기유예대상,학적변동누적,휴학누적,비자유형,체류만료일,여권만료일,이탈정답,5종라벨,최종학적그룹,종결일,종결까지일수
202291013,20221,1301831001,20232,1301831001_20221,2,496,23,2022,1,1,4,2,3,01,1,3.3,3.3,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,37
202291014,20221,1301831001,20221,1301831001_20221,1,860,26,2022,1,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,524
202291014,20221,1301831001,20222,1301831001_20221,1,860,27,2022,1,1,4,2,1,01,1,3.7,3.7,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,402
202291014,20221,1301831001,20231,1301831001_20221,1,860,27,2022,1,1,4,2,2,01,1,3.55,3.4,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,159
202291014,20221,1301831001,20232,1301831001_20221,1,860,28,2022,1,1,4,2,3,01,1,3.63333333333333,3.8,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,37
202291015,20221,1301831001,20221,1301831001_20221,1,524,24,2022,1,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,524
202291015,20221,1301831001,20222,1301831001_20221,1,524,25,2022,1,1,4,2,1,01,1,3,3,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,402
202291015,20221,1301831001,20231,1301831001_20221,1,524,25,2022,1,1,4,2,2,01,1,3,3,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,159
202291015,20221,1301831001,20232,1301831001_20221,1,524,26,2022,1,1,4,2,3,01,1,3.06666666666667,3.2,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,37
202291016,20221,1301831001,20221,1301831001_20221,2,704,28,2022,1,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,04,20230331,212
202291016,20221,1301831001,20222,1301831001_20221,2,704,28,2022,1,1,4,2,1,01,1,2.8,2.8,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,04,20230331,90
202291017,20221,1301831001,20221,1301831001_20221,2,524,29,2022,1,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,524
202291017,20221,1301831001,20222,1301831001_20221,2,524,29,2022,1,1,4,2,1,01,1,3.6,3.6,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,402
202291017,20221,1301831001,20231,1301831001_20221,2,524,30,2022,1,1,4,2,2,01,1,3.6,3.6,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,159
202291017,20221,1301831001,20232,1301831001_20221,2,524,30,2022,1,1,4,2,3,01,1,3.6,3.6,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,37
202291018,20221,1301831001,20221,1301831001_20221,2,704,25,2022,1,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,524
202291018,20221,1301831001,20222,1301831001_20221,2,704,25,2022,1,1,4,2,1,01,1,3.5,3.5,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,402
202291018,20221,1301831001,20231,1301831001_20221,2,704,26,2022,1,1,4,2,2,01,1,3.55,3.6,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,159
202291018,20221,1301831001,20232,1301831001_20221,2,704,26,2022,1,1,4,2,3,01,1,3.56,3.58,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,37
202291019,20221,1301831001,20221,1301831001_20221,1,704,29,2022,1,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,524
202291019,20221,1301831001,20222,1301831001_20221,1,704,29,2022,1,1,4,2,1,01,1,3.4,3.4,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,402
202291019,20221,1301831001,20231,1301831001_20221,1,704,30,2022,1,1,4,2,2,01,1,3.5,3.6,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,159
202291019,20221,1301831001,20232,1301831001_20221,1,704,30,2022,1,1,4,2,3,01,1,3.56666666666667,3.7,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,37
202291021,20221,1301831001,20221,1301831001_20221,2,524,24,2022,1,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,524
202291021,20221,1301831001,20222,1301831001_20221,2,524,25,2022,1,1,4,2,1,01,1,4,4,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,402
202291021,20221,1301831001,20231,1301831001_20221,2,524,25,2022,1,1,4,2,2,01,1,4,4,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,159
202291021,20221,1301831001,20232,1301831001_20221,2,524,26,2022,1,1,4,2,3,01,1,3.96666666666667,3.9,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,37
202291022,20221,1301831001,20221,1301831001_20221,1,524,24,2022,1,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,524
202291022,20221,1301831001,20222,1301831001_20221,1,524,24,2022,1,1,4,2,1,01,1,3,3,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,402
202291022,20221,1301831001,20231,1301831001_20221,1,524,25,2022,1,1,4,2,2,01,1,3.53333333333333,4,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,159
202291022,20221,1301831001,20232,1301831001_20221,1,524,25,2022,1,1,4,2,3,01,1,3.575,3.7,4,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,37
202291023,20221,1301831001,20221,1301831001_20221,2,704,31,2022,1,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,524
202291023,20221,1301831001,20222,1301831001_20221,2,704,32,2022,1,1,4,2,1,01,1,4,4,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,402
202291023,20221,1301831001,20231,1301831001_20221,2,704,32,2022,1,1,4,2,2,01,1,4.2,4.4,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,159
202291023,20221,1301831001,20232,1301831001_20221,2,704,33,2022,1,1,4,2,3,01,1,4.03333333333333,3.7,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,37
202291024,20221,1301831001,20221,1301831001_20221,2,704,26,2022,1,1,4,2,0,02,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2,1,NULL,NULL,NULL,1,DROP,04,20260227,1276
202291024,20221,1301831001,20222,1301831001_20221,2,704,26,2022,1,1,4,2,1,02,0,3.7,3.7,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,1,DROP,04,20260227,1154
202291024,20221,1301831001,20231,1301831001_20221,2,704,27,2022,1,1,4,2,2,02,0,3.7,3.7,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,1,DROP,04,20260227,911
202291024,20221,1301831001,20232,1301831001_20221,2,704,27,2022,1,1,4,2,3,02,0,3.7,3.7,1,0,NULL,NULL,NULL,NULL,NULL,1,0,NULL,2,1,NULL,NULL,NULL,1,DROP,04,20260227,789
202291024,20221,1301831001,20241,1301831001_20221,2,704,28,2022,1,1,4,2,4,02,0,3.7,3.7,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,1,DROP,04,20260227,545
202291024,20221,1301831001,20242,1301831001_20221,2,704,28,2022,1,1,4,2,5,02,0,3.7,3.7,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,1,DROP,04,20260227,423
202291024,20221,1301831001,20251,1301831001_20221,2,704,29,2022,1,1,4,2,6,02,0,3.7,3.7,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,1,DROP,04,20260227,180
202291024,20221,1301831001,20252,1301831001_20221,2,704,29,2022,1,1,4,2,7,02,0,3.7,3.7,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,2,1,NULL,NULL,NULL,1,DROP,04,20260227,58
202291025,20222,1301831001,20222,1301831001_20222,1,524,24,2022,2,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,597
202291025,20222,1301831001,20231,1301831001_20222,1,524,25,2022,2,1,4,2,1,01,1,3.6,3.6,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,354
202291025,20222,1301831001,20232,1301831001_20222,1,524,25,2022,2,1,4,2,2,01,1,3.6,3.6,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,232
202291026,20222,1301831001,20222,1301831001_20222,1,524,22,2022,2,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,597
202291026,20222,1301831001,20231,1301831001_20222,1,524,22,2022,2,1,4,2,1,01,1,3.4,3.4,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,354
202291026,20222,1301831001,20232,1301831001_20222,1,524,23,2022,2,1,4,2,2,01,1,3.5,3.6,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,232
202291027,20222,1301831001,20222,1301831001_20222,1,524,22,2022,2,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,597
202291027,20222,1301831001,20231,1301831001_20222,1,524,23,2022,2,1,4,2,1,01,1,3.5,3.5,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,354
202291027,20222,1301831001,20232,1301831001_20222,1,524,23,2022,2,1,4,2,2,01,1,3.45,3.4,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,232
202291028,20222,1301831001,20222,1301831001_20222,1,860,25,2022,2,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,597
202291028,20222,1301831001,20231,1301831001_20222,1,860,25,2022,2,1,4,2,1,01,1,2.4,2.4,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,354
202291028,20222,1301831001,20232,1301831001_20222,1,860,26,2022,2,1,4,2,2,01,1,2.89,3.38,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,232
202291030,20222,1301831001,20222,1301831001_20222,2,704,23,2022,2,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,597
202291030,20222,1301831001,20231,1301831001_20222,2,704,24,2022,2,1,4,2,1,01,1,4.3,4.3,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,354
202291030,20222,1301831001,20232,1301831001_20222,2,704,24,2022,2,1,4,2,2,01,1,4,3.7,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,232
202291031,20222,1301831001,20222,1301831001_20222,2,524,21,2022,2,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,597
202291031,20222,1301831001,20231,1301831001_20222,2,524,22,2022,2,1,4,2,1,01,1,3.8,3.8,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,354
202291031,20222,1301831001,20232,1301831001_20222,2,524,22,2022,2,1,4,2,2,01,1,3.7,3.6,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,232
202291032,20222,1301831001,20222,1301831001_20222,1,524,22,2022,2,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,597
202291032,20222,1301831001,20231,1301831001_20222,1,524,23,2022,2,1,4,2,1,01,1,3.6,3.6,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,354
202291032,20222,1301831001,20232,1301831001_20222,1,524,23,2022,2,1,4,2,2,01,1,3.25,2.9,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,232
202291033,20222,1301831001,20222,1301831001_20222,1,524,30,2022,2,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,597
202291033,20222,1301831001,20231,1301831001_20222,1,524,31,2022,2,1,4,2,1,01,1,3.6,3.6,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,354
202291033,20222,1301831001,20232,1301831001_20222,1,524,31,2022,2,1,4,2,2,01,1,3.5,3.4,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,232
202291034,20222,1301831001,20222,1301831001_20222,1,524,21,2022,2,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,597
202291034,20222,1301831001,20231,1301831001_20222,1,524,21,2022,2,1,4,2,1,01,1,3.2,3.2,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,354
202291034,20222,1301831001,20232,1301831001_20222,1,524,22,2022,2,1,4,2,2,01,1,3.15,3.1,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,232
202291035,20222,1301831001,20222,1301831001_20222,2,430,25,2022,2,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,597
202291035,20222,1301831001,20231,1301831001_20222,2,430,26,2022,2,1,4,2,1,01,1,3,3,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,354
202291035,20222,1301831001,20232,1301831001_20222,2,430,26,2022,2,1,4,2,2,01,1,3.35,3.7,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,232
202291036,20222,1301831001,20222,1301831001_20222,1,524,24,2022,2,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,597
202291036,20222,1301831001,20231,1301831001_20222,1,524,25,2022,2,1,4,2,1,01,1,3.4,3.4,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,354
202291036,20222,1301831001,20232,1301831001_20222,1,524,25,2022,2,1,4,2,2,01,1,3.25,3.1,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,232
202291038,20222,1301831001,20222,1301831001_20222,2,704,30,2022,2,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,597
202291038,20222,1301831001,20231,1301831001_20222,2,704,30,2022,2,1,4,2,1,01,1,3.9,3.9,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,354
202291038,20222,1301831001,20232,1301831001_20222,2,704,31,2022,2,1,4,2,2,01,1,3.75,3.6,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,232
202291039,20222,1301831001,20222,1301831001_20222,1,524,22,2022,2,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,1,DROP,04,20230630,181
202291040,20222,1301831001,20222,1301831001_20222,2,704,23,2022,2,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,597
202291040,20222,1301831001,20231,1301831001_20222,2,704,24,2022,2,1,4,2,1,01,1,4.4,4.4,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,354
202291040,20222,1301831001,20232,1301831001_20222,2,704,24,2022,2,1,4,2,2,01,1,4.075,3.75,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,232
202291041,20222,1301831001,20222,1301831001_20222,1,524,23,2022,2,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,597
202291041,20222,1301831001,20231,1301831001_20222,1,524,23,2022,2,1,4,2,1,01,1,3.9,3.9,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,354
202291041,20222,1301831001,20232,1301831001_20222,1,524,24,2022,2,1,4,2,2,01,1,3.75,3.6,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,232
202291042,20222,1301831001,20222,1301831001_20222,1,860,23,2022,2,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,597
202291042,20222,1301831001,20231,1301831001_20222,1,860,23,2022,2,1,4,2,1,01,1,3.4,3.4,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,354
202291042,20222,1301831001,20232,1301831001_20222,1,860,24,2022,2,1,4,2,2,01,1,3.35,3.3,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,232
202291043,20222,1301831001,20222,1301831001_20222,1,860,23,2022,2,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,597
202291043,20222,1301831001,20231,1301831001_20222,1,860,24,2022,2,1,4,2,1,01,1,3.2,3.2,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,354
202291043,20222,1301831001,20232,1301831001_20222,1,860,24,2022,2,1,4,2,2,01,1,3.25,3.3,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,232
202291044,20222,1301831001,20222,1301831001_20222,2,496,25,2022,2,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,597
202291044,20222,1301831001,20231,1301831001_20222,2,496,25,2022,2,1,4,2,1,01,1,3.5,3.5,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,354
202291044,20222,1301831001,20232,1301831001_20222,2,496,26,2022,2,1,4,2,2,01,1,3.35,3.2,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,232
202291045,20222,1301831001,20222,1301831001_20222,2,524,22,2022,2,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,597
202291045,20222,1301831001,20231,1301831001_20222,2,524,23,2022,2,1,4,2,1,01,1,4,4,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,354
202291045,20222,1301831001,20232,1301831001_20222,2,524,23,2022,2,1,4,2,2,01,1,3.95,3.9,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,232
202291046,20222,1301831001,20222,1301831001_20222,2,524,24,2022,2,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,597
202291046,20222,1301831001,20231,1301831001_20222,2,524,25,2022,2,1,4,2,1,01,1,3.7,3.7,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,354
202291046,20222,1301831001,20232,1301831001_20222,2,524,25,2022,2,1,4,2,2,01,1,3.7,3.7,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,232
202291047,20222,1301831001,20222,1301831001_20222,2,524,22,2022,2,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,597
202291047,20222,1301831001,20231,1301831001_20222,2,524,23,2022,2,1,4,2,1,01,1,3.9,3.9,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,354
202291047,20222,1301831001,20232,1301831001_20222,2,524,23,2022,2,1,4,2,2,01,1,3.75,3.6,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,232
202291048,20222,1301831001,20222,1301831001_20222,1,860,20,2022,2,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,597
202291048,20222,1301831001,20231,1301831001_20222,1,860,21,2022,2,1,4,2,1,01,1,3.2,3.2,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,354
202291048,20222,1301831001,20232,1301831001_20222,1,860,21,2022,2,1,4,2,2,01,1,3.1,3,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,232
202291049,20222,1301831001,20222,1301831001_20222,2,704,25,2022,2,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,597
202291049,20222,1301831001,20231,1301831001_20222,2,704,26,2022,2,1,4,2,1,01,1,3.3,3.3,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,354
202291049,20222,1301831001,20232,1301831001_20222,2,704,26,2022,2,1,4,2,2,01,1,3.2,3.1,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,232
202293004,20221,1301833002,20221,1301833002_20221,2,860,27,2022,1,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,719
202293004,20221,1301833002,20222,1301833002_20221,2,860,27,2022,1,1,4,2,1,01,1,3.2,3.2,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,597
202293004,20221,1301833002,20231,1301833002_20221,2,860,28,2022,1,1,4,2,2,01,1,2.85,2.5,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,354
202293004,20221,1301833002,20232,1301833002_20221,2,860,28,2022,1,1,4,2,3,01,1,2.93333333333333,3.1,3,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240819,232
202293005,20221,1301833002,20221,1301833002_20221,1,860,26,2022,1,1,4,2,0,01,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,524
202293005,20221,1301833002,20222,1301833002_20221,1,860,27,2022,1,1,4,2,1,01,1,3,3,1,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,402
202293005,20221,1301833002,20231,1301833002_20221,1,860,27,2022,1,1,4,2,2,01,1,3.2,3.4,2,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,NULL,NULL,NULL,0,GRAD,07,20240206,159
